Retailer,StoreID,StoreName,StoreAddress,StoreCity,StoreState,Zipcode,Country,Latitude,Longitude,Phone
"Jollibee FoodPanda","162341","Jollibee - ML Quezon Taguig","15 ML Quezon Street Wawa Taguig City 2nd District7Q62CXVV+RG","Taguig","MET","1636","PH","14.50797","121.06617","+639754824051"
"Jollibee FoodPanda","15502","Jollibee - Paseo De Carmona","Lot 1947B Brgy. Maduya, Carmona","Carmona","CAV","4100","PH","14.3241966","121.06487625","+63464302800"
"Jollibee FoodPanda","150493","Jollibee - Espana Don Quijote","Jollibee Espana Boulevard Don Quijote Street Sampaloc Manila 1st District","Manila","MET","1008","PH","14.61092","120.9937084","+639687116224"
"Jollibee FoodPanda","127340","Jollibee - Imus Aguinaldo","Lot 2488-B6B Aguinaldo Highway Anabu I-E Imus Cavite 3rd District (7Q629WRQ+QX)","Imus","CAV","4103","PH","14.39193661","120.93993548","+639301725031"
"Jollibee FoodPanda","48722","Jollibee - Puregold Taytay","Puregold Taytay Tanchoco Avenue Corner Manila East Road San Juan 1st District","Rizal","RIZ","1870","PH","14.554553","121.13807095","+63286582374"
"Jollibee FoodPanda","101698","Jollibee - Binangonan Pantok","Binanngonan Highway Manila East Road Pantok Binangonan Rizal 1st District","Binangonan","RIZ","1940","PH","14.4927014","121.1816552","+639989927411"
"Jollibee FoodPanda","162774","Jollibee - SRP Northbound","519 Rafael Rabaya Road San Roque Talisay Cebu 1st District7Q257V34+7VJ","Talisay","CEB","6045","PH","10.2533844","123.85706265","+639912102072"
"Jollibee FoodPanda","31614","Jollibee - E. Rodriguez","Jollibee E Rodriguez Corner Sta Cecilia Street 1st District","Quezon","QUE","1100","PH","14.62072475","121.0217467","+63277450440"
"Jollibee FoodPanda","15505","Jollibee - Tagaytay Mendez","Aguinaldo Highway Corner Mayors Drive, Mendez Crossing West","Mendez","CAV","4100","PH","14.0966186","120.9166092","+639496647600"
"Jollibee FoodPanda","155411","Jollibee - Maligaya","Jollibee Mcarthur Hiway Corner Maligaya Barangay Dolores 1st District7Q722MVF+VC","San Fernando","PAM","2000","PH","15.04457815","120.67332945","+639918690765"
"Jollibee FoodPanda","133007","Jollibee - Pandan","Pandan Road Corner Tabun Road Pandan Angeles City 1st District (7Q725J33+9X)","Angeles","PAM","3105","PH","15.15345965","120.60517935","+639471477819"
"Jollibee FoodPanda","32397","Jollibee - Ortigas de Castro","Ortigas Extension Barangay San Isidro 1st District","Cainta","RIZ","1600","PH","14.5894944","121.09750765","+63279561047"
"Jollibee FoodPanda","18737","Jollibee - San Mateo Batasan","Lot 2&3, Block 9, Batasan-San Mateo Rd, Batasan Hills, Quezon City, 1126 Metro Manila","Quezon","QUE","1126","PH","14.6846446","121.104611","+63282754713"
"Jollibee FoodPanda","31065","Jollibee - Visayas Ave","48 Barangay Vasra Visayas Avenue 1st District","Quezon","QUE","1100","PH","14.6612186","121.0445709","+639959003735"
"Jollibee FoodPanda","31067","Jollibee - Bago Bantay","Block 4 Lot 3 Bukidnon Street Corner Antique Street Barangay Ramon Magsaysay Bago Bantay 1st District","Quezon","QUE","1100","PH","14.65995595","121.02582335","+63289013976"
"Jollibee FoodPanda","151921","Jollibee - Baliti","Mc Arthur Highway Barangay Baliti City of San Fernando Pampanga 3rd District (7Q724J2M+7Q)","San Fernando","PAM","2000","PH","15.1019851","120.6192226","+639453153463"
"Jollibee FoodPanda","159272","Jollibee - Caltex Arnaiz Makati","4926 A. ARNAIZ AVENUE COR. EVANGELISTA ST. , PIO DEL PILAR MAKATI CITY","Makati","MET","1230","PH","14.5511135","121.0105743","+639553275179"
"Jollibee FoodPanda","14782","Jollibee - PRC Makati","1058 AP Reyes st, cor. Evangelista St. Brgy. Tejeros","Makati","MET","1200","PH","14.572154","121.015594","+63285414939"
"Jollibee FoodPanda","28685","Jollibee - Gil Fernando","Lot 1 Gil Fernando Street corner Sumulong Highway Barangay Sto Nino 1st District","Marikina","MET","1850","PH","14.6345854","121.10187355","+63282361975"
"Jollibee FoodPanda","143336","Jollibee - Panacan","Km 13 Daang Maharlika Barangay Panacan 3rd District (6QV75M35+68)","Davao City Davao","DAV","8000","PH","7.1520048","125.6594717","+639655426246"
"Jollibee FoodPanda","38984","Jollibee - Diversion","Maharlika Highway Corner General Tinio Exit Road Barangay Sumacab Sur 3rd District","Cabanatuan","NEC","3100","PH","15.4523024","120.9467876","+639285041411"
"Jollibee FoodPanda","15001","Jollibee - Cebu Basak mactan","M. Patalinghug St. , Basak","Lapu-Lapu City","CEB","6015","PH","10.2984346","123.9634343","+639176842173"
"Jollibee FoodPanda","28153","Jollibee - Asiatown","I2 Point Asiatown IT Park Salinas Drive Barangay Lahug 1st District","Cebu","CEB","6014","PH","10.32807645","123.9068153","+639298743481"
"Jollibee FoodPanda","10925","Jollibee - Buendia Bautista","No. 25 Sen. Gil Puyat Ave. corner Bautista T. Brgy. Palanan","Makati","MET","1200","PH","14.55543865","121.00190605","+63285568463"
"Jollibee FoodPanda","15501","Jollibee - New Salawag","Molino Paliparan Road, Dasmarinas Cavite","Dasmarinas","CAV","4114","PH","14.352646","120.980913","+639668275831"
"Jollibee FoodPanda","56029","Jollibee - Mexico","93 Jose Abad Santos Avenue Barangay Parian 3rd District","Mexico","PAM","2021","PH","15.062934","120.7199719","+639650660986"
"Jollibee FoodPanda","29481","Jollibee - Metrolane","102 20th Avenue Corner P Tuazon Avenue Barangay Cubao 1st District","Quezon","QUE","1100","PH","14.62118555","121.06345895","+63283526022"
"Jollibee FoodPanda","31055","Jollibee - Mabini 10th Avenue","Mabini Street corner Mabini 10th Barangay 15 1st District","Caloocan","MET","1400","PH","14.6508086","120.9726769","+63286392254"
"Jollibee FoodPanda","75070","Jollibee - Korea Town","Fil-Am Road Friendship Highway corner Don Juico Avenue Barangay Anunas 1st District","Angeles","PAM","2009","PH","15.16297733","120.55510551","+63454582344"
"Jollibee FoodPanda","28676","Jollibee - Graceland","Grace Plaza Lamuan Blk 2 Lot 1-22 JP Rizal Cor Fatima Drive Sta Teresita Vilalge Malanday 1st District","Marikina","MET","1800","PH","14.64548375","121.09660575","+63285616016"
"Jollibee FoodPanda","19173","Jollibee - Concepcion Tarlac","Provincial Road, cor. Lopez Jaena St., Concepcion","Concepcion","TAR","2300","PH","15.32314185","120.65311805","+639188236412"
"Jollibee FoodPanda","28671","Jollibee - CAA Road","J Aguilar Avenue Pulang Lupa Dos 1st District","Las Pinas","MET","1740","PH","14.459188","120.994433","+63285522871"
"Jollibee FoodPanda","145395","Jollibee - Pampang","Lot 7- 9 Arayat Boulevard Barangay Pampang Angeles City (7Q724HXM+R8C) 1st District","Pampanga","PAM","2009","PH","15.149563","120.583266","+639097348406"
"Jollibee FoodPanda","157368","Jollibee - Caybiga","Lot 3 Gen Luis Barangay 166 Caloocan City First District7Q6364VJ+H7","Caloocan","MET","1400","PH","14.7193915","121.00981085","+639985967988"
"Jollibee FoodPanda","133602","Jollibee - Mexico Highway","Jasa Avenue Barangay Lagundi Mexico 3rd District (7Q723P22+8R)","Mexico","PAM","2021","PH","15.05106875","120.70104845","+639328786139"
"Jollibee FoodPanda","13852","Jollibee - Katipunan","301 Katipunan Ave. Loyola Heights","Quezon","QUE","1100","PH","14.63735","121.07414","+63283325957"
"Jollibee FoodPanda","28484","Jollibee - Dumaguete Cathedral","Pastoral Bldg Gov M Perdices St","Dumaguete","NOR","6200","PH","9.306145","123.30761","+639553901342"
"Jollibee FoodPanda","14806","Jollibee - Karangalan","K Center Building, Imelda Avenue, Kaginhawaan St., Karangalan Village,Manggahan","Pasig","MET","1600","PH","14.604926","121.105007","+63288981416"
"Jollibee FoodPanda","13865","Jollibee - Don Antonio","Don Antonio Heights along Holy, Spirit Drive cor. Don Faustino St.","Quezon","QUE","1100","PH","14.683529","121.077709","+63289519079"
"Jollibee FoodPanda","18705","Jollibee - Baesa","Quezon City, Metro Manila","Quezon","QUE","1123","PH","14.6675903","121.00844576","+63289363042"
"Jollibee FoodPanda","32287","Jollibee - Sto. Domingo","San Jacinto St. Mac Arthur Highway Sto Domingo, Angeles City, PampangaBeside Sacred Heart Medical Center, Angeles City2009","San Fernando","PAM","2000","PH","15.125945","120.5981172","+639478914962"
"Jollibee FoodPanda","34737","Jollibee - Acacia Lane","326 Shaw Boulevard Corner Acacia Lane 1st District","Mandaluyong","MET","1550","PH","14.5893066","121.03546135","+63284265308"
"Jollibee FoodPanda","10974","Jollibee - Malinta","Feliza Bldg along McArthur Hway cor Malinta","Valenzuela","MET","1440","PH","14.69270463","120.96404277","+63282917888"
"Jollibee FoodPanda","15015","Jollibee - Bertharphil","Lot 6 Berthaphil III Clark Center Jose Abad Santos Avenue, Clark Freeport Zone","Mabalacat","PAM","2009","PH","15.177595","120.53048105","+639163873194"
"Jollibee FoodPanda","14770","Jollibee - Trabajo","850 M. dela Fuente St., Sampaloc","Manila","MET","1000","PH","14.61073115","120.9950457","+63287497842"
"Jollibee FoodPanda","32313","Jollibee - Dolores Mc Arthur","Jose B Lingad Dolores Macarthur 1st District","San Fernando","PAM","2000","PH","15.03456208","120.68570396","+639553620094"
"Jollibee FoodPanda","28661","Jollibee - Libertad Burgos","Ground Floor Spring Cinema Building Arnaiz Avenue Corner P Burgos Street 1st District","Pasay","MET","1300","PH","14.54819158","121.00090319","+63282524814"
"Jollibee FoodPanda","30037","Jollibee - 5th Avenue","232 Rizal Avenue Extension Corner 5th Avenue LRT Station 1st District","Caloocan","MET","1400","PH","14.643963","120.983702","+63285238246"
"Jollibee FoodPanda","16904","Jollibee - Cyberzone","Level 1 Geonzon Street Corner Salinas Drive Cebu IT Park Lahug Poblacion","Cebu","CEB","6000","PH","10.33019575","123.90581","+639283911068"
"Jollibee FoodPanda","89045","Jollibee - Plaridel Highway","Cagayan Valley Road. Tabang Plaridel Bulacan","Plaridel","BUL","7209","PH","14.8726561","120.8618859","+639424408828"
"Jollibee FoodPanda","18593","Jollibee - Taytay Bayan","Along Rizal Avenue, Taytay","Taytay","RIZ","1870","PH","14.56970925","121.1316789","+63283615650"
"Jollibee FoodPanda","31061","Jollibee - Northbay","371 North Bay Boulevard, City of Navotas, Metro Manila","Navotas","MET","1485","PH","14.64507425","120.95325345","+63282349275"
"Jollibee FoodPanda","48702","Jollibee - Taytay Uptown","Rizal Avenue Corner Manila East Road Barangay San Juan","Taytay","RIZ","4120","PH","14.55894822","121.13584866","+63286604613"
"Jollibee FoodPanda","28130","Jollibee - Island Central Mactan","UGF Island Central Mactan ML Quezon Highway Pusok","Lapu-Lapu City","CEB","6015","PH","10.32587775","123.97623455","+639224764816"
"Jollibee FoodPanda","18625","Jollibee - Dumaguete Perdices","Gov. Perdices cor. San Jose Sts.","Dumaguete","NOR","6200","PH","9.3082346","123.30756585","+639209467841"
"Jollibee FoodPanda","30794","Jollibee - Quirino Highway Talipapa","482 Quirino Highway Talipapa 1st District","Quezon","QUE","1100","PH","14.6862491","121.02448645","+63270902356"
"Jollibee FoodPanda","16936","Jollibee - Lachmi","Lachmi Shopping Mall San Pedro St.","Davao City Davao","DAV","8000","PH","7.06552332","125.60809264","+639498656018"
"Jollibee FoodPanda","160603","Jollibee - Naga Roxas","Maharlika Hwy, Roxas Avenue, Barangay Triangulo Hall","Naga Camarines","CAM","4400","PH","13.6159133","123.19131905","+639399027719"
"Jollibee FoodPanda","32988","Jollibee - Ayala Centrio","Centrio Mall Cm Recto Avenue Corner Corrales Street 1st District","Cagayan De Oro Misamis","MIS","9000","PH","8.48550935","124.6507166","+639268528148"
"Jollibee FoodPanda","56160","Jollibee - Subangdaku DT","M Logarta Avenue Corner Ouano Street Barangay Subangdaku 2nd District","Mandaue City","CEB","6014","PH","10.3199469","123.9263512","+639771706088"
"Jollibee FoodPanda","14792","Jollibee - Sheridan","7 Pioneer St. Cor Sheridan St.","Mandaluyong","MET","1550","PH","14.57125115","121.0519668","+63286617086"
"Jollibee FoodPanda","105672","Jollibee - Commonwealth Batasan","Cresdec Building Lot 9 Block 9 Batasan Hills Commonwealth Avenue 2nd District","Quezon","QUE","1200","PH","14.68330315","121.08605835","+63285190579"
"Jollibee FoodPanda","32995","Jollibee - Nova Square","Ground Floor Nova Squre Quirino Highway Novaliches 1st District","Quezon","QUE","1100","PH","14.70131568","121.03508933","+63289388509"
"Jollibee FoodPanda","15495","Jollibee - Lumina","Level 2 Lumina Mall, Nuevo Avenue Corner Aguinaldo Highway, Poblacion Iv-D","Imus","CAV","4100","PH","14.42264315","120.94186635","+63464760591"
"Jollibee FoodPanda","14807","Jollibee - M Conception","M. Concepcion Avenue corner R. Jabson Street, San Joaquin","Pasig","MET","1600","PH","14.551534","121.074156","+639152818506"
"Jollibee FoodPanda","148152","Jollibee - Tagaytay Mahogany","Mahogany Avenue Kaybagal South Tagaytay City Cavite 8th District (near alpha ace)","Tagaytay","CAV","4120","PH","14.1031438","120.9325802","+639184501747"
"Jollibee FoodPanda","134608","Jollibee - Lores Antipolo Reloc","Block 1 D 2 Lores Executive Home ML Quezon Extension Barangay Dalig (7Q63H5GG+9F)","Antipolo","RIZ","1870","PH","14.5738292","121.1771059","+639560481470"
"Jollibee FoodPanda","154264","Jollibee - Marilaque","Jollibee Marilaque Highway Mayamot Antipolo Rizal 1st District (7Q63J4FJ+QW)","Antipolo","RIZ","1870","PH","14.62467275","121.1321443","+639165083517"
"Jollibee FoodPanda","137716","Jollibee - Roosevelt Avenue","Roosevelt Avenue Corner Morato Avenue Damayan Quezon City Second District Philppines 7Q63J2Q8+XG","Quezon","QUE","1104","PH","14.63964955","121.0164109","+639272747620"
"Jollibee FoodPanda","19169","Jollibee - Bocaue Lolomboy","Lot 465 Brgy Lolomboy Bocaue","Malolos","BUL","3018","PH","14.781334","120.93492","+639338684335"
"Jollibee FoodPanda","56043","Jollibee - Capas Highway","Jollibee Capas Highway McArthur Highway 2nd District","Capas","TAR","2300","PH","15.3414524","120.5941068","+639153698338"
"Jollibee FoodPanda","15031","Jollibee - Binan Bayan","Lot 98 A. Bonifacio St., cor. P. Burgos St., Brgy. Sto Domingo, Binan, Laguna","San Pedro","LAG","4023","PH","14.3389362","121.0820778","+63495116336"
"Jollibee FoodPanda","19134","Jollibee - CDO Puerto DT","Puerto National Highway","Cagayan De Oro Misamis","MIS","9200","PH","8.498686","124.748795","+639176213259"
"Jollibee FoodPanda","125396","Jollibee - Tagaytay Rotonda","Lot 1 A Aguinaldo Highway Barangay Silang Junction North Tagaytay City 8th District (7Q624X86+QH)","Tagaytay","CAV","4120","PH","14.1169929","120.9616833","+639352230218"
"Jollibee FoodPanda","15004","Jollibee - Cebu Gaisano Mactan Mall","Upper Ground Gaisano Mactan Island Mall, M.l. Quezon Avenue, Pusok","Lapu-Lapu City","CEB","6000","PH","10.3173876","123.96269","+639227508520"
"Jollibee FoodPanda","14753","Jollibee - Padre Faura","Level 1 Merchants Center Building, P. Faura Street, Barangay 667","Manila","MET","1000","PH","14.577657","120.981546","+63285240631"
"Jollibee FoodPanda","10956","Jollibee - Better Living","79 dona soledad ave., corner finland st., betterliving subd.","Paranaque","MET","1709","PH","14.483012","121.035678","+639773760681"
"Jollibee FoodPanda","43794","Jollibee - Dahlia West Fairview","Dahlia Avenue Corner Regalado Avenue West Fairview Barangay Fairview Park 1st District","Quezon","QUE","1100","PH","14.70009268","121.06751464","+63289327938"
"Jollibee FoodPanda","81758","Jollibee - Baguio Session Mabini","Mabini Street corner Session Road Lone District","Baguio","BEN","2600","PH","16.41313665","120.5965163","+639516952223"
"Jollibee FoodPanda","159751","Jollibee - Talon Uno","Alabang Zapote Road Barangay Talon Uno 1st District7Q62CXWR+MX","Las Pinas","MET","1740","PH","14.4393655","121.0020917","+639989973929"
"Jollibee FoodPanda","33113","Jollibee - Sta Maria Balibago","Mc Arthur Highway Barangay Balibago 1st District","Angeles","PAM","2009","PH","15.1591875","120.5921875","+639297006959"
"Jollibee FoodPanda","7715","Jollibee - New Las Pinas","Alabang Zapote Road Pamplona Dos","Las Pinas","MET","1740","PH","14.45170166","120.97729487","+63282912833"
"Jollibee FoodPanda","28749","Jollibee - Taft Drive Thru","2284 Taft Ave Malate","Manila","MET","1000","PH","14.5671364","120.9931397","+63282410973"
"Jollibee FoodPanda","142417","Jollibee - Pilar (Reloc)","Pilar Road Corner Alabang-Zapote Road Barangay Almanza Uno 4th District 7Q63C2J7+PH","Las Pinas","MET","1750","PH","14.4321217","121.0138333","+639623786921"
"Jollibee FoodPanda","15013","Jollibee - Dau","Jenra Bldg. Mac Arthur Highway, Dau, Mabalacat, Pampanga","Angeles","PAM","2010","PH","15.17850675","120.58717235","+639188236135"
"Jollibee FoodPanda","15482","Jollibee - New Epza","General Trias Drive, Rosario Cavite","Rosario","CAV","4100","PH","14.406932","120.8591534","+639984574308"
"Jollibee FoodPanda","125685","Jollibee - Banawe Cardiz","Lot 1 Block 237 Banawe corner Cardiz Street Barangay Tatalon 4th District (7Q63J2C5+9WJ)","Quezon","QUE","1113","PH","14.6210783","121.0100859","+639688617751"
"Jollibee FoodPanda","35602","Jollibee - Sucat Road","Dr A Santos Avenue Barangay San Isidro Sucat Road 1st Distrct","Paranaque","MET","1700","PH","14.46523265","121.0182586","+63288392683"
"Jollibee FoodPanda","14756","Jollibee - Pureza","390 Ramon Magsaysay Blvd. Cor Pureza St. Sta. Mesa","Manila","MET","1000","PH","14.601379","121.004643","+63282301117"
"Jollibee FoodPanda","32466","Jollibee - Baguio Upper Session","Ground Floor Patria de Baguio F Carlu Street Upper Session Road Barangay Salud Mitra Lone District","Baguio","BEN","2600","PH","16.4117436","120.598729","+639293671911"
"Jollibee FoodPanda","14793","Jollibee - Paranaque City Hall","Jollibee Paranaque City Hall","Paranaque","MET","1700","PH","14.47019264","121.02175363","+63288296512"
